title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher
super magician (volume 1),7,NM,$11.00 ,,,,,
super magician (volume 1),9,NM,$11.00 ,,,,,
super magician (volume 1),10,NM,$11.00 ,,,,,
super magician (volume 1),11,NM,$11.00 ,,,,,
super magician (volume 1),12,NM,$11.00 ,,,,,
super magician (volume 2),1,NM+,$7.00 ,,,,,
super magician (volume 2),2,NM,$5.00 ,,,,,
super magician (volume 2),3,NM,$5.00 ,,,,,
super magician (volume 2),4,NM,$5.00 ,,,,,
super magician (volume 2),5,FN,$3.00 ,,,,,
super magician (volume 2),6,NM,$5.00 ,,,,,
super magician (volume 2),7,NM,$5.00 ,,,,,
super magician (volume 2),8,NM,$5.00 ,,,,,
super magician (volume 2),9,NM,$5.00 ,,,,,
super magician (volume 2),10,NM,$5.00 ,,,,,
super magician (volume 2),11,NM,$5.00 ,,,,,
super magician (volume 2),12,FN,$3.00 ,,,,,
super magician (volume 3),1,NM,$4.00 ,,,,,
super magician (volume 3),2,NM,$4.00 ,,,,,
super magician (volume 3),3,NM+,$5.00 ,,,,,
super magician (volume 3),4,NM,$4.00 ,,,,,
super magician (volume 3),5,NM+,$5.00 ,,,,,
super magician (volume 3),6,FN,$3.00 ,,,,,
super magician (volume 3),7,NM,$4.00 ,,,,,
super magician (volume 3),8,NM+,$5.00 ,,,,,
super magician (volume 3),9,NM+,$5.00 ,,,,,
super magician (volume 3),10,NM,$4.00 ,,,,,
super magician (volume 3),11,NM+,$5.00 ,,,,,
super magician (volume 3),12,NM+,$5.00 ,,,,,
super magician (volume 4),1,NM,$4.00 ,,,,,
super magician (volume 4),2,NM+,$5.00 ,,,,,
super magician (volume 4),3,NM,$4.00 ,,,,,
super magician (volume 4),4,NM,$4.00 ,,,,,
super magician (volume 4),5,NM+,$5.00 ,,,,,
super magician (volume 4),6,NM,$4.00 ,,,,,
super magician (volume 4),7,NM+,$5.00 ,,,,,
super magician (volume 4),8,NM,$4.00 ,,,,,
super magician (volume 4),9,NM,$4.00 ,,,,,
super magician (volume 4),10,NM+,$5.00 ,,,,,
super magician (volume 4),11,NM,$4.00 ,,,,,
super magician (volume 4),12,NM,$4.00 ,,,,,
super magician (volume 5),1,FN,$3.00 ,,,,,
super magician (volume 5),2,NM+,$5.00 ,,,,,
super magician (volume 5),3,FN,$3.00 ,,,,,
super magician (volume 5),4,NM,$4.00 ,,,,,
super magician (volume 5),5,NM+,$5.00 ,,,,,
super magician (volume 5),6,NM,$4.00 ,,,,,
super magician (volume 5),7,NM,$8.00 ,,,,,
super magician (volume 5),8,NM,$8.00 ,,,,,
super magician vol.1 ,5,NM+ ,,4.5, ,Qualified - Centerfold missing ,1942,Street and Smith
super magician vol.1 ,9,NM ,,6.5, , ,1943,Street and Smith
super magician vol.1 ,11,NM ,,7.5, , ,1943,Street and Smith
super magician vol.2 ,2,NM ,,7.5, , ,1943,Street and Smith
super magician vol.2 ,3,NM ,,9, , ,1943,Street and Smith
super magician vol.2 ,5,FN ,,8.5, , ,1943,Street and Smith
super magician vol.2 ,6,NM ,,9.2, , ,1943,Street and Smith
super magician vol.2 ,7,NM ,,4, , ,1943,Street and Smith
super magician vol.2 ,9,NM ,,5.5, , ,1944,Street and Smith
super magician vol.2 ,10,NM ,,8, ,Qualified ,1944,Street and Smith
super magician vol.2 ,11,NM ,,9.2, , ,1944,Street and Smith
super magician vol.2 ,12,FN ,,9, , ,1944,Street and Smith
super magician vol.3 ,2,NM ,,5,CR-OW , ,1944,Street and Smith
super magician vol.3 ,4,NM ,,5.5,CR-OW , ,1944,Street and Smith
super magician vol.3 ,6,FN ,,4, , ,1944,Street and Smith
super magician vol.3 ,7,NM ,,4.5, , ,1944,Street and Smith
super magician vol.3 ,9,NM+ ,,9, , ,1945,Street and Smith
super magician vol.3 ,11,NM+ ,,6, , ,1945,Street and Smith
super magician vol.3 ,12,NM+ ,,7, , ,1945,Street and Smith
super magician vol.4 ,1,NM ,,8, ,Qualified ,1945,Street and Smith
super magician vol.4 ,2,NM+ ,,8.5, , ,1945,Street and Smith
super magician vol.4 ,3,NM ,,7.5, , ,1945,Street and Smith
super magician vol.4 ,5,NM+ ,,7.5, , ,1945,Street and Smith
super magician vol.4 ,6,NM ,,9, , ,1945,Street and Smith
super magician vol.4 ,8,NM ,,4, , ,1945,Street and Smith
super magician vol.4 ,9,NM ,,9.2, , ,1946,Street and Smith
super magician vol.4 ,10,NM+ ,,9.2, , ,1946,Street and Smith
super magician vol.4 ,11,NM ,,7.5, , ,1946,Street and Smith
super magician vol.4 ,12,NM ,,8, , ,1946,Street and Smith
super magician vol.5 ,2,NM+ ,,8.5, , ,1946,Street and Smith
super magician vol.5 ,3,FN ,,6, , ,1946,Street and Smith
super magician vol.5 ,4,NM ,,9, , ,1946,Street and Smith
super magician vol.5 ,5,NM+ ,,8.5, , ,1946,Street and Smith
super magician vol.5 ,7,NM ,,4.5,CR-OW , ,1946,Street and Smith
super mystery (volume 4),1,NM,$11.00 ,,,,,
super mystery (volume 4),2,NM,$11.00 ,,,,,
super mystery (volume 4),3,FN,$8.00 ,,,,,
super mystery (volume 4),4,NM,$11.00 ,,,,,
super mystery (volume 4),5,NM+,$15.00 ,,,,,
super mystery (volume 5),1,NM+,$11.00 ,,,,,
super mystery (volume 5),2,NM+,$11.00 ,,,,,
super mystery (volume 5),3,NM,$8.00 ,,,,,
super mystery (volume 5),4,NM+,$11.00 ,,,,,
super mystery (volume 5),5,NM+,$11.00 ,,,,,
super mystery (volume 5),6,NM+,$15.00 ,,,,,
super mystery (volume 6),1,NM+,$9.00 ,,,,,
super mystery (volume 6),2,FR,$2.00 ,,,,,
super mystery (volume 6),3,NM,$7.00 ,,,,,
super mystery (volume 6),4,VG,$3.00 ,,,,,
super mystery (volume 6),5,FN,$5.00 ,,,,,
super mystery (volume 6),6,NM+,$9.00 ,,,,,
super mystery (volume 7),1,NM,$7.00 ,,,,,
super mystery (volume 7),2,NM+,$9.00 ,,,,,
super mystery (volume 7),3,NM+,$9.00 ,,,,,
super mystery (volume 7),5,NM+,$9.00 ,,,,,
super mystery (volume 7),6,NM,$7.00 ,,,,,
super mystery (volume 8),1,NM,$7.00 ,,,,,
super mystery (volume 8),2,NM+,$9.00 ,,,,,
super mystery (volume 8),3,NM,$7.00 ,,,,,
super mystery (volume 8),4,NM+,$9.00 ,,,,,
super mystery (volume 8),5,NM,$7.00 ,,,,,
super mystery (volume 8),6,NM,$7.00 ,,,,,
super western,1,NM+,$6.00 ,,,,,
super western comics ,1,NM+ ,,8,W , ,1950,Youtful Magazines
super worlds,1,NM,$120.00 ,,,,,
super worlds,3,NM+,$75.00 ,,,,,
superboy,2,VG,$55.00 ,,,,,
superboy,3,VG,$35.00 ,,,,,
superboy,4,FN,$60.00 ,,,,,
superboy,5,FN,$60.00 ,,,,,
superboy,7,FN,$45.00 ,,,,,
superboy,8,NM,$70.00 ,,,,,
superboy,9,NM,$70.00 ,,,,,
superboy,10,G,$15.00 ,,,,,
superboy,11,VG,$16.00 ,,,,,
superboy,13,VG,$16.00 ,,,,,
superior stories,4,NM,$4.00 ,,,,,
superman,1,FN,"$3,000.00 ",,,,,
superman,2,NM,"$1,500.00 ",,,,,
superman,3,VG,$500.00 ,,,,,
superman,4,NM,$750.00 ,,,,,
superman,5,FN,$360.00 ,,,,,
superman,6,FN,$180.00 ,,,,,
superman,7,FN,$180.00 ,,,,,
superman,8,FN,$180.00 ,,,,,
superman,9,NM,$300.00 ,,,,,
superman,10,FN,$180.00 ,,,,,
superman,11,NM,$150.00 ,,,,,
superman,12,NM,$75.00 ,,,,,
superman,13,FN,$90.00 ,,,,,
superman,14,NM+,$180.00 ,,,,,
superman,15,NM,$150.00 ,,,,,
superman,16,NM+,$125.00 ,,,,,
superman,17,NM,$125.00 ,,,,,
superman,18,NM+,$125.00 ,,,,,
superman,19,NM,$100.00 ,,,,,
superman,20,NM,$100.00 ,,,,,
superman,21,NM,$100.00 ,,,,,
superman,22,NM+,$125.00 ,,,,,
superman,23,NM,$100.00 ,,,,,
superman,24,NM+,$125.00 ,,,,,
superman,25,NM,$100.00 ,,,,,
superman,27,NM,$70.00 ,,,,,
superman,28,NM+,$90.00 ,,,,,
superman,29,NM+,$90.00 ,,,,,
superman,30,NM+,$90.00 ,,,,,
superman,31,NM+,$70.00 ,,,,,
superman,32,NM+,$70.00 ,,,,,
superman,33,NM+,$70.00 ,,,,,
superman,34,FN,$35.00 ,,,,,
superman,35,NM+,$70.00 ,,,,,
superman,36,NM+,$70.00 ,,,,,
superman,37,NM+,$70.00 ,,,,,
superman,38,NM,$55.00 ,,,,,
superman,39,NM+,$70.00 ,,,,,
superman,40,NM+,$70.00 ,,,,,
superman,41,NM+,$55.00 ,,,,,
superman,42,FN,$30.00 ,,,,,
superman,43,NM+,$55.00 ,,,,,
superman,44,NM+,$55.00 ,,,,,
superman,46,NM+,$55.00 ,,,,,
superman,47,FN,$25.00 ,,,,,
superman,48,NM,$40.00 ,,,,,
superman,49,NM,$40.00 ,,,,,
superman,51,NM,$35.00 ,,,,,
superman,52,NM,$35.00 ,,,,,
superman,53,NM,$80.00 ,,,,,
superman,54,NM,$35.00 ,,,,,
superman,56,FN,$22.00 ,,,,,
superman,57,NM+,$45.00 ,,,,,
superman,58,NM,$35.00 ,,,,,
superman,59,NM,$35.00 ,,,,,
superman,60,NM+,$45.00 ,,,,,
superman,61,NM,$40.00 ,,,,,
superman,62,NM+,$40.00 ,,,,,
superman,63,NM+,$40.00 ,,,,,
superman,64,VG,$12.00 ,,,,,
superman,65,FN,$18.00 ,,,,,
superman,67,NM,$30.00 ,,,,,
superman,68,FN,$18.00 ,,,,,
superman,69,VG,$12.00 ,,,,,
superman,70,G,$7.00 ,,,,,
superman,71,FN,$15.00 ,,,,,
superman,72,FN,$15.00 ,,,,,
superman,73,NM,$24.00 ,,,,,
superman,74,VG,$11.00 ,,,,,
superman,75,NM,$24.00 ,,,,,
superman,76,NM,$30.00 ,,,,,
superman,77,G,$6.00 ,,,,,
superman,78,VG,$11.00 ,,,,,
superman,79,VG,$11.00 ,,,,,
superman,80,VG,$11.00 ,,,,,
superman,81,VG,$8.00 ,,,,,
superman,82,VG,$8.00 ,,,,,
superman,83,G,$5.00 ,,,,,
superman,84,VG,$8.00 ,,,,,
superman,87,FN,$11.00 ,,,,,
super-mystery comics ,2,NM ,,9.2,OW , ,1940,Ace Periodicals
supersnipe,6,NM+,$9.00 ,,,,,
supersnipe,7,NM,$14.00 ,,,,,
supersnipe,8,NM+,$18.00 ,,,,,
supersnipe,9,NM,$14.00 ,,,,,
supersnipe,10,NM,$14.00 ,,,,,
supersnipe,11,NM+,$18.00 ,,,,,
supersnipe,12,NM+,$18.00 ,,,,,
supersnipe (volume 2),1,NM,$9.00 ,,,,,
supersnipe (volume 2),2,NM,$9.00 ,,,,,
supersnipe (volume 2),5,NM,$9.00 ,,,,,
supersnipe (volume 2),6,NM+,$12.00 ,,,,,
supersnipe (volume 2),7,NM+,$12.00 ,,,,,
supersnipe (volume 2),8,FN,$6.00 ,,,,,
supersnipe (volume 2),9,NM,$9.00 ,,,,,
supersnipe (volume 2),10,NM,$9.00 ,,,,,
supersnipe (volume 2),11,FN,$6.00 ,,,,,
supersnipe (volume 2),12,NM,$9.00 ,,,,,
supersnipe (volume 3),1,NM,$7.00 ,,,,,
supersnipe (volume 3),2,NM,$7.00 ,,,,,
supersnipe (volume 3),4,G,$2.00 ,,,,,
supersnipe (volume 3),5,NM,$7.00 ,,,,,
supersnipe (volume 3),6,NM,$7.00 ,,,,,
supersnipe (volume 3),7,VG,$3.00 ,,,,,
supersnipe (volume 3),8,NM,$10.00 ,,,,,
supersnipe (volume 3),9,FN,$5.00 ,,,,,
supersnipe (volume 3),11,FN,$5.00 ,,,,,
supersnipe (volume 3),12,NM,$7.00 ,,,,,
supersnipe (volume 4),1,NM,$6.00 ,,,,,
supersnipe (volume 4),2,NM+,$6.00 ,,,,,
supersnipe (volume 4),3,NM,$6.00 ,,,,,
supersnipe (volume 4),6,NM,$6.00 ,,,,,
supersnipe (volume 4),9,NM,$6.00 ,,,,,
supersnipe (volume 4),11,NM,$6.00 ,,,,,
supersnipe (volume 4),12,FN,$4.00 ,,,,,
supersnipe (volume 5),1,VG,$3.00 ,,,,,
supersnipe comics ,6,NM+ ,,9.8,OW-W , ,1942,Street and Smith
supersnipe comics ,7,NM ,,9.6,OW-W , ,1943,Street and Smith
supersnipe comics ,9,NM ,,9.4,W , ,1943,Street and Smith
supersnipe comics ,10,NM ,,9.6,W ,Old grade NM- 9.2 ,1943,Street and Smith
supersnipe comics ,11,NM+ ,,9.6,OW-W , ,1943,Street and Smith
supersnipe comics ,12,NM+ ,,9.6,W , ,1943,Street and Smith
supersnipe comics vol.2 ,1,NM ,,9,W , ,1944,Street and Smith
supersnipe comics vol.2 ,2,NM ,,9.2,W , ,1944,Street and Smith
supersnipe comics vol.2 ,5,NM ,,9.4,OW , ,1944,Street and Smith
supersnipe comics vol.2 ,6,NM+ ,,7.5,OW-W , ,1944,Street and Smith
supersnipe comics vol.2 ,7,NM+ ,,9.4,OW-W ,Old grade VF+ 8.5 ,1945,Street and Smith
supersnipe comics vol.2 ,8,FN ,,8,W , ,1945,Street and Smith
supersnipe comics vol.2 ,9,NM ,,9.4,OW , ,1945,Street and Smith
supersnipe comics vol.2 ,10,NM ,,9.4,W , ,1945,Street and Smith
supersnipe comics vol.3 ,1,NM ,,8.5,OW-W , ,1946,Street and Smith
superspy,1,NM+,$90.00 ,,,,,
superspy,2,NM+,$75.00 ,,,,,
sure-fire,1,NM,$115.00 ,,,,,
sure-fire,2,NM,$75.00 ,,,,,
sure-fire,3,NM,$65.00 ,,,,,
suspense (continental),1,NM+,$30.00 ,,,,,
suspense (continental),2,NM+,$15.00 ,,,,,
suspense (continental),4,NM,$15.00 ,,,,,
suspense (continental),5,NM+,$12.00 ,,,,,
suspense (continental),6,FN,$6.00 ,,,,,
suspense (continental),7,NM+,$12.00 ,,,,,
suspense (continental),8,NM+,$12.00 ,,,,,
suspense (continental),9,NM+,$12.00 ,,,,,
suspense (continental),10,NM,$9.00 ,,,,,
suspense (continental),11,NM,$9.00 ,,,,,
suspense (continental),12,NM+,$12.00 ,,,,,
suspense comics ,5,NM ,,9.2,OW-W ,very minor glue and very minor color  ,1944,Continental Magazines
suspense comics ,7,VG ,,9.4,W ,Old grade NM- 9.2 OW-W ,1944,Continental Magazines
suspense comics ,11,FN ,,9.4,OW , ,1944,Continental Magazines
suspense comics ,12,NM+ ,,8.5,CR-OW , ,1944,Continental Magazines
suspense dectective,1,NM+,$6.00 ,,,,,
suspense dectective,2,FN,$3.00 ,,,,,
suspense dectective,3,VG,$2.00 ,,,,,
suspense dectective,4,NM,$4.00 ,,,,,
suspense dectective,5,FN,$3.00 ,,,,,
suzie,49,NM+,$20.00 ,,,,,
suzie,50,NM,$7.00 ,,,,,
suzie,51,NM,$7.00 ,,,,,
suzie,52,NM+,$10.00 ,,,,,
suzie,53,NM+,$10.00 ,,,,,
suzie,54,NM,$7.00 ,,,,,
suzie,55,NM+,$10.00 ,,,,,
suzie,56,NM+,$7.00 ,,,,,
suzie,57,NM+,$7.00 ,,,,,
suzie,58,NM+,$7.00 ,,,,,
suzie,59,NM+,$7.00 ,,,,,
suzie,60,NM+,$7.00 ,,,,,
suzie,61,NM+,$7.00 ,,,,,
suzie,62,NM+,$7.00 ,,,,,
suzie,63,NM+,$7.00 ,,,,,
suzie,64,NM+,$7.00 ,,,,,
suzie,65,VG,$2.00 ,,,,,
suzie,66,NM+,$5.00 ,,,,,
suzie,67,NM+,$5.00 ,,,,,
suzie,68,FN,$3.00 ,,,,,
suzie,69,FN,$3.00 ,,,,,
suzie,70,VG,$2.00 ,,,,,
suzie,71,VG,$2.00 ,,,,,
suzie,72,FN,$3.00 ,,,,,
suzie,73,FN,$3.00 ,,,,,
suzie,76,FN,$2.00 ,,,,,
suzie,77,G,$2.00 ,,,,,
suzie,78,FN,$3.00 ,,,,,
suzie,80,FN,$3.00 ,,,,,
suzie,81,FN,$3.00 ,,,,,
sweeney,5,FN,$5.00 ,,,,,
sweet love,1,NM+,$6.00 ,,,,,
sweet love,3,NM,$4.00 ,,,,,
sweet sixteen,1,NM+,$6.00 ,,,,,
sweet sixteen,2,NM+,$5.00 ,,,,,
sweet sixteen,3,NM+,$5.00 ,,,,,
sweet sixteen,4,NM+,$5.00 ,,,,,
sweet sixteen,5,NM+,$5.00 ,,,,,
sweet sixteen,6,NM+,$5.00 ,,,,,
sweet sixteen,7,NM+,$5.00 ,,,,,
sweet sixteen,8,NM+,$5.00 ,,,,,
sweet sixteen,9,NM+,$5.00 ,,,,,
sweet sixteen,11,VG,$2.00 ,,,,,
sweet sixteen ,1,NM+ ,,9.4,W , ,1946,Parents' Magazine Institute
sweetheart diary,1,VG,$3.00 ,,,,,
sweetheart diary,2,FN,$3.00 ,,,,,
sweetheart diary,3,VG,$2.00 ,,,,,
sweetheart diary,5,VG,$2.00 ,,,,,
sweetheart diary,10,VG,$2.00 ,,,,,
sweetheart diary,11,FN,$3.00 ,,,,,
sweethearts,68,NM+,$7.00 ,,,,,
sweethearts,69,NM+,$5.00 ,,,,,
sweethearts,70,NM+,$5.00 ,,,,,
sweethearts,71,NM,$4.00 ,,,,,
sweethearts,72,FN,$3.00 ,,,,,
sweethearts,73,NM,$4.00 ,,,,,
sweethearts,74,NM,$4.00 ,,,,,
sweethearts,75,NM,$4.00 ,,,,,
sweethearts,76,NM,$4.00 ,,,,,
sweethearts,77,NM,$4.00 ,,,,,
sweethearts,78,NM+,$6.00 ,,,,,
sweethearts,79,FN,$3.00 ,,,,,
sweethearts,80,FN,$3.00 ,,,,,
sweethearts,81,FN,$3.00 ,,,,,
sweethearts,82,VG,$2.00 ,,,,,
sweethearts,83,FN,$3.00 ,,,,,
sweethearts,85,FN,$3.00 ,,,,,
sweethearts,87,FN,$3.00 ,,,,,
sweethearts,94,VG,$2.00 ,,,,,
sweethearts,96,VG,$2.00 ,,,,,
sweethearts,100,G,$2.00 ,,,,,
sweethearts,109,G,$2.00 ,,,,,
sweethearts,110,VG,$2.00 ,,,,,
sweethearts,112,FN,$3.00 ,,,,,
sweethearts,120,FN,$3.00 ,,,,,
swift arrow,1,NM+,$6.00 ,,,,,
sword and the rose,505,VG,$2.00 ,,,,,
taffy comics ,1,NM+,$7.00 ,,,,,
taffy comics ,1,NM,$4.00 ,,,,,
taffy comics ,4,NM+,$5.00 ,,,,,
taffy comics ,5,NM+,$5.00 ,,,,,
taffy comics ,6,NM+,$5.00 ,,,,,
taffy comics ,7,NM,$4.00 ,,,,,
taffy comics ,8,NM+,$5.00 ,,,,,
taffy comics ,9,NM+,$5.00 ,,,,,
taffy comics ,10,NM+,$5.00 ,,,,,
taffy comics ,11,NM,$4.00 ,,,,,
taffy comics ,12,NM+ ,,9,OW-W , ,1945,Rural Home
tailspin ,0,NM+ ,,9.6,W ,#nn  ,1944,Spotlight/Palace
tailspin tommy,23,VG,$15.00 ,,,,,
tailspin tommy ,1,NL ,,9.8,OW-W , ,1946,Service Publications
tailspin tommy (1944),NN,NM+,$27.00 ,,,,,
tales from the crypt,32,VG,$15.00 ,,,,,
tales from the crypt,34,VG,$15.00 ,,,,,
tales from the crypt,36,VG,$15.00 ,,,,,
tales from the crypt,39,VG,$15.00 ,,,,,
tales from the crypt,41,VG,$15.00 ,,,,,
tales of horror,1,FN,$4.00 ,,,,,
tales of horror,2,NM,$4.00 ,,,,,
tales of horror,3,VG,$2.00 ,,,,,
tales of horror,4,VG,$2.00 ,,,,,
tales of horror,5,VG,$2.00 ,,,,,
tales of terror,1,NM+,$6.00 ,,,,,
tales of the invisible,59,FN,$2.00 ,,,,,
tales of the texas rangers,2,NM,$4.00 ,,,,,
tales of the texas rangers,3,VG,$2.00 ,,,,,
tales of the texas rangers,11,NM,$4.00 ,,,,,
tales of the texas rangers,13,NM+,$5.00 ,,,,,
tales of the texas rangers,14,NM,$4.00 ,,,,,
tales of the texas rangers,15,NM,$4.00 ,,,,,
tales of the texas rangers,16,NM+,$5.00 ,,,,,
tales of the texas rangers,18,VG,$2.00 ,,,,,
tales of the texas rangers,19,FN,$3.00 ,,,,,
tales of the texas rangers,20,NM,$4.00 ,,,,,
tales of the texas rangers (fc),396,VG,$3.00 ,,,,,
tales of the texas rangers (fc),961,NM,$4.00 ,,,,,
tales of the texas rangers (fc),1021,NM+,$5.00 ,,,,,
tales of wells fargo (fc),876,NM+,$5.00 ,,,,,
tales of wells fargo (fc),968,NM,$4.00 ,,,,,
tales of wells fargo (fc),1023,NM+,$5.00 ,,,,,
tales of wells fargo (fc),1075,NM+,$5.00 ,,,,,
tales of wells fargo (fc),1113,NM,$4.00 ,,,,,
tally-ho,1,NM+,$200.00 ,,,,,
target,1,NM+,$200.00 ,,,,,
target,2,NM,$70.00 ,,,,,
target,8,NM+,$100.00 ,,,,,
target,9,NM+,$100.00 ,,,,,
target,10,NM+,$180.00 ,,,,,
target,11,NM+,$180.00 ,,,,,
target,12,NM+,$100.00 ,,,,,
target (volume 10),1,NM+,$5.00 ,,,,,
target (volume 10),2,NM,$8.00 ,,,,,
target (volume 10),3,NM,$4.00 ,,,,,
target (volume 2),1,NM+,$70.00 ,,,,,
target (volume 2),3,NM+,$60.00 ,,,,,
target (volume 2),7,NM+,$60.00 ,,,,,
target (volume 2),8,NM,$45.00 ,,,,,
target (volume 2),11,NM+,$50.00 ,,,,,
target (volume 2),12,NM,$35.00 ,,,,,
target (volume 3),3,NM+,$50.00 ,,,,,
target (volume 3),4,NM+,$50.00 ,,,,,
target (volume 3),6,NM,$35.00 ,,,,,
target (volume 3),9,NM+,$50.00 ,,,,,
target (volume 3),11,NM+,$12.00 ,,,,,
target (volume 4),1,NM+,$10.00 ,,,,,
target (volume 4),2,NM+,$10.00 ,,,,,
target (volume 4),3,NM,$7.00 ,,,,,
target (volume 4),4,NM+,$10.00 ,,,,,
target (volume 4),5,NM+,$10.00 ,,,,,
target (volume 4),6,NM+,$10.00 ,,,,,
target (volume 4),7,NM,$7.00 ,,,,,
target (volume 4),8,NM,$7.00 ,,,,,
target (volume 4),9,NM+,$10.00 ,,,,,
target (volume 4),10,NM+,$10.00 ,,,,,
target (volume 4),11,NM,$7.00 ,,,,,
target (volume 4),12,NM,$7.00 ,,,,,
target (volume 5),1,NM+,$8.00 ,,,,,
target (volume 5),2,NM+,$8.00 ,,,,,
target (volume 5),3,NM,$6.00 ,,,,,
target (volume 5),4,NM+,$8.00 ,,,,,
target (volume 5),5,NM+,$8.00 ,,,,,
target (volume 5),6,NM+,$8.00 ,,,,,
target (volume 5),7,NM+,$8.00 ,,,,,
target (volume 5),8,NM+,$8.00 ,,,,,
target (volume 6),1,NM+,$7.00 ,,,,,
target (volume 6),2,NM+,$7.00 ,,,,,
target (volume 6),3,NM,$5.00 ,,,,,
target (volume 6),4,NM+,$7.00 ,,,,,
target (volume 6),5,NM,$5.00 ,,,,,
target (volume 6),6,NM+,$7.00 ,,,,,
target (volume 6),7,NM,$5.00 ,,,,,
target (volume 6),8,NM,$5.00 ,,,,,
target (volume 6),9,NM+,$7.00 ,,,,,
target (volume 6),10,NM+,$7.00 ,,,,,
target (volume 7),1,FN,$4.00 ,,,,,
target (volume 7),2,NM,$5.00 ,,,,,
target (volume 7),3,NM,$5.00 ,,,,,
target (volume 7),4,NM+,$6.00 ,,,,,
target (volume 7),5,NM+,$6.00 ,,,,,
target (volume 7),7,NM+,$6.00 ,,,,,
target (volume 7),8,NM+,$6.00 ,,,,,
target (volume 7),9,NM+,$6.00 ,,,,,
target (volume 7),10,NM+,$6.00 ,,,,,
target (volume 7),11,NM+,$6.00 ,,,,,
target (volume 7),12,NM+,$6.00 ,,,,,
target (volume 8),1,NM+,$5.00 ,,,,,
target (volume 8),2,NM+,$5.00 ,,,,,
target (volume 8),3,NM+,$5.00 ,,,,,
target (volume 8),4,NM,$4.00 ,,,,,
target (volume 8),5,NM,$4.00 ,,,,,
target (volume 8),6,NM,$4.00 ,,,,,
target (volume 8),7,NM+,$5.00 ,,,,,
target (volume 8),8,NM+,$5.00 ,,,,,
target (volume 8),9,NM+,$5.00 ,,,,,
target (volume 8),10,NM+,$5.00 ,,,,,
target (volume 8),11,FN,$3.00 ,,,,,
target (volume 8),12,NM+,$5.00 ,,,,,
target (volume 9),1,NM+,$5.00 ,,,,,
target (volume 9),2,NM+,$5.00 ,,,,,
target (volume 9),3,NM,$4.00 ,,,,,
target (volume 9),4,NM+,$5.00 ,,,,,
target (volume 9),5,NM+,$5.00 ,,,,,
target (volume 9),6,NM,$4.00 ,,,,,
target (volume 9),7,NM+,$5.00 ,,,,,
target (volume 9),8,NM+,NP,,,,,
target (volume 9),9,NM,$4.00 ,,,,,
target (volume 9),10,NM,$4.00 ,,,,,
target (volume 9),11,NM+,$5.00 ,,,,,
target (volume 9),12,NM,$8.00 ,,,,,
target comics ,1,NM+ ,,9.4,OW-W , ,1940,Novelty Press
target comics ,2,NM ,,9.4,W , ,1940,Novelty Press
target comics ,3,NL ,,9.8,W , ,1940,Novelty Press
target comics ,4,NL ,,9.6,W , ,1940,Novelty Press
target comics ,5,NL ,,9.6,OW-W , ,1940,Novelty Press
target comics ,6,NL ,,9.8,W , ,1940,Novelty Press
target comics ,7,NL ,,9.6,W , ,1940,Novelty Press
target comics ,8,NM+ ,,9.4,W , ,1940,Novelty Press
target comics ,9,NM+ ,,9.4,OW-W , ,1940,Novelty Press
target comics ,10,NM+ ,,9.6,W , ,1940,Novelty Press
target comics ,11,NM+ ,,9.2,OW , ,1940,Novelty Press
target comics ,12,NM+ ,,9.4,W , ,1941,Novelty Press
target comics vol.2 ,1,NM+ ,,9.4,W , ,1941,Novelty Press
target comics vol.2 ,2,NL ,,9.4,OW-W , ,1941,Novelty Press
target comics vol.2 ,3,NM+ ,,9.2,W , ,1941,Novelty Press
target comics vol.2 ,4,NL ,,9.6,OW-W , ,1941,Novelty Press
target comics vol.2 ,5,NL ,,9.6,W , ,1941,Novelty Press
target comics vol.2 ,6,NL ,,9.2,OW-W , ,1941,Novelty Press
target comics vol.2 ,7,NM+ ,,9.6,OW-W , ,1941,Novelty Press
target comics vol.2 ,8,NM ,,8.5,OW-W , ,1941,Novelty Press
target comics vol.2 ,9,NL ,,7.5,OW-W , ,1941,Novelty Press
target comics vol.2 ,10,NL ,,9,W , ,1941,Novelty Press
target comics vol.2 ,11,NM+ ,,9.8,OW-W , ,1942,Novelty Press
target comics vol.2 ,12,NM ,,9.4,W , ,1942,Novelty Press
target comics vol.3 ,1,NL ,,9.6,W , ,1942,Novelty Press
target comics vol.3 ,2,NL ,,9.4,W , ,1942,Novelty Press
target comics vol.3 ,3,NM+ ,,9.2,W , ,1942,Novelty Press
target comics vol.3 ,4,NM+ ,,9.6,OW , ,1942,Novelty Press
target comics vol.3 ,5,NL ,,8.5,OW , ,1942,Novelty Press
target comics vol.3 ,6,NM ,,8,W , ,1942,Novelty Press
target comics vol.3 ,7,NL ,,9.6,OW-W , ,1942,Novelty Press
target comics vol.3 ,8,NL ,,9.6,W , ,1942,Novelty Press
target comics vol.3 ,9,NM+ ,,9,W , ,1942,Novelty Press
target comics vol.3 ,10,NL ,,9.8,W , ,1942,Novelty Press
target comics vol.3 ,11,NM+ ,,9.8,OW-W , ,1943,Novelty Press
target comics vol.3 ,12,NL ,,9.6,OW-W , ,1943,Novelty Press
target comics vol.5 ,5,NM+ ,,9.4,OW-W , ,1944,Novelty Press
target comics vol.5 ,6,NM+ ,,9.2,W , ,1944,Novelty Press
target comics vol.5 ,7,NM ,,9.6,OW-W , ,1945,Novelty Press
